wallet_address,vasp,blockchain,label_source,label_source_url,label_status,confidence
0x3a050132d1dd00efe8da01b072b7b04c3801ebde,Coinbase,ethereum,Dune Analytics,https://dune.com,probable,high
0xff9fc990ba8a647a37f16decd3f9f30e5a608348,Coinbase,ethereum,Dune Analytics,https://dune.com,probable,high
0xc3cc5fc3ad43fcf1a203265b7179076fa3fa9605,Coinbase,ethereum,Dune Analytics,https://dune.com,probable,high
0x0d87fad42f40b7e465ef45033d35990dede1570a,Coinbase,ethereum,Dune Analytics,https://dune.com,probable,high
0x731307f3b12cc56191ade83ea630a377d9a941f6,Coinbase,ethereum,Dune Analytics,https://dune.com,probable,high
0x7c5fcf4a9ae8fb8570ddea073457c9855d9c1cf5,Coinbase,ethereum,Dune Analytics,https://dune.com,probable,high
0xb82b1a1054d1318cd7d94f35968e7dc8d7745d7a,Coinbase,ethereum,Dune Analytics,https://dune.com,probable,high
0x37cb1d0367788046a6208e461f8f621154626359,Coinbase,ethereum,Dune Analytics,https://dune.com,probable,high
0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,Coinbase,ethereum,Dune Analytics,https://dune.com,probable,high
0xad3cf3909ad0cf4e9cb2eab0fbc61f1e90833cbb,Coinbase,ethereum,Dune Analytics,https://dune.com,probable,high
0x1ed8b3e4278184675fefa6981dea36f4535df417,Kraken,ethereum,Dune Analytics,https://dune.com,probable,high
0xa1cdbc1a4178c17116bdb56c946e8b0757c8dcec,Kraken,ethereum,Dune Analytics,https://dune.com,probable,high
0x94dbf04e273d87e6d9bed68c616f43bf86560c74,Kraken,ethereum,Dune Analytics,https://dune.com,probable,high
0x8dfee7dbd859989bf3e80c4f64c42b7cd283671b,Kraken,ethereum,Dune Analytics,https://dune.com,probable,high
0x501b86ac0de6958da2f9250194d15d8aae985861,Kraken,ethereum,Dune Analytics,https://dune.com,probable,high
0x9e91e341d2c4342f74d142896c4407e65def0c68,Coinbase,ethereum,Dune Analytics,https://dune.com,probable,high
0x71c35d3ce7cdc7855ec9d4ea0dd0abba91176ed1,Coinbase,ethereum,Dune Analytics,https://dune.com,probable,high
0xa6c7f0f4da642d8b95422753e65ee3c6165826a3,Coinbase,ethereum,Dune Analytics,https://dune.com,probable,high
0x47d43ac7eea761c4959b2a4318e620603be7fd4f,Coinbase,ethereum,Dune Analytics,https://dune.com,probable,high
0x2f04879b1f1cfc4a8ac7574c78684ed18da45dd0,Coinbase,ethereum,Dune Analytics,https://dune.com,probable,high
0x3c1984f10cc306de7c3a8767a8aafcc0944bf5db,Coinbase,ethereum,Dune Analytics,https://dune.com,probable,high
0x3c070dceac7f99aec493de5b56619d71fa31e131,Coinbase,ethereum,Dune Analytics,https://dune.com,probable,high
0x7ead3a4361bd26a20deb89c9470be368ee9cb6f1,Coinbase,ethereum,Dune Analytics,https://dune.com,probable,high
0x335ec2eaf64526bc8bba5030459ed703b71b1c03,Coinbase,ethereum,Dune Analytics,https://dune.com,probable,high
0x34cbd2bf0c0b89af3b66ea44f62554bb656b3ad1,Coinbase,ethereum,Dune Analytics,https://dune.com,probable,high
0xa86309988947559b6e72ef716c5058f479386c0f,Coinbase,ethereum,Dune Analytics,https://dune.com,probable,high
0x55e6513dbcdd1dcaf4c6710ac423c698a56eb68a,Coinbase,ethereum,Dune Analytics,https://dune.com,probable,high
0x0d5b6b2c9b501bbef36d2d8198172c5bd83280e6,Coinbase,ethereum,Dune Analytics,https://dune.com,probable,high
0xd0ad6ed2b2920a5744a064af3d585ee54f528b2f,Kraken,ethereum,Dune Analytics,https://dune.com,probable,high
0xd4039ecc40aeda0582036437cf3ec02845da4c13,Kraken,ethereum,Dune Analytics,https://dune.com,probable,high
0xf4dd9bc7ae7ae04502ec85fb9f4ee0463e905b20,Kraken,ethereum,Dune Analytics,https://dune.com,probable,high
0xec7e38643787f4e971226ce7dad720d12b803b00,Kraken,ethereum,Dune Analytics,https://dune.com,probable,high
0xa2f443492bbb1b041fceee5194e2bc133ecc6407,Kraken,ethereum,Dune Analytics,https://dune.com,probable,high
0xac972a4c5d82e8c42fa13ee338708c9a3f5d5a93,Kraken,ethereum,Dune Analytics,https://dune.com,probable,high
0x93745feeb3c42f6ab0f9890cbce65b360145b4ab,Coinbase,ethereum,Dune Analytics,https://dune.com,probable,high
0x7830c87c02e56aff27fa8ab1241711331fa86f43,Coinbase,ethereum,Dune Analytics,https://dune.com,probable,high
0x7fe81abf17890ff0f010a6086a63d90d3ed81efe,Coinbase,ethereum,Dune Analytics,https://dune.com,probable,high
0xe7ee701bdaa5b446c985bfecc8933f3e5eeed867,Coinbase,ethereum,Dune Analytics,https://dune.com,probable,high
0xf45a300a5b7b3099ae11673559a6a81656b5dba4,Coinbase,ethereum,Dune Analytics,https://dune.com,probable,high
0xa2b57dd51c464e863a5efc70c8116ec46791e38f,Coinbase,ethereum,Dune Analytics,https://dune.com,probable,high
0x07837cebe3e35d2bd176bef88b537cb2fda6ace8,Coinbase,ethereum,Dune Analytics,https://dune.com,probable,high
0x2bc7c910c3ff28c2725128078ecc6412638de45b,Coinbase,ethereum,Dune Analytics,https://dune.com,probable,high
0x3eb9845b9c8f835ad130456f8dab6aef79af5272,Coinbase,ethereum,Dune Analytics,https://dune.com,probable,high
0xb042a4d45861d1a03d6a35903934614c5e372180,Coinbase,ethereum,Dune Analytics,https://dune.com,probable,high
0x6f46cf5569aefa1acc1009290c8e043747172d89,Coinbase,ethereum,Dune Analytics,https://dune.com,probable,high
0xe0b50a87ae35e3f7a87f1c3904d53bd93d29f1d1,Coinbase,ethereum,Dune Analytics,https://dune.com,probable,high
0xd839c179a4606f46abd7a757f7bb77d7593ae249,Coinbase,ethereum,Dune Analytics,https://dune.com,probable,high
0xa4ffe11ec05b066d87762bc03f6b6728ab16811f,Coinbase,ethereum,Dune Analytics,https://dune.com,probable,high
0xca3ac4f946b997db24515a7ae7779f2e587d5a26,Coinbase,ethereum,Dune Analytics,https://dune.com,probable,high
0x2a877632b49b017ce17c771d692af1d3442b36ae,Coinbase,ethereum,Dune Analytics,https://dune.com,probable,high
0x09bd4daa146dd9f03f0f955c429e4e1b388e3fd5,Coinbase,ethereum,Dune Analytics,https://dune.com,probable,high
0x81257264ace1e9923cf87e58176987d0b4fe0892,Coinbase,ethereum,Dune Analytics,https://dune.com,probable,high
0x5ca6488ecf405ad272275fabdf493fbce609764f,Coinbase,ethereum,Dune Analytics,https://dune.com,probable,high
0xd451e3919950963e9c1ca2f78a987dbd7937c0fb,Coinbase,ethereum,Dune Analytics,https://dune.com,probable,high
0x31c937157efa4c7b7390571f01b476922e43b10a,Coinbase,ethereum,Dune Analytics,https://dune.com,probable,high
0xba594c942110627675322cf994cbffa5b3b07451,Coinbase,ethereum,Dune Analytics,https://dune.com,probable,high
0x36b0ca172da5a33201efdc398acf9dde8f29d69a,Coinbase,ethereum,Dune Analytics,https://dune.com,probable,high
0x38024b883c72f23d6d6c1f3f869034e849e8b121,Coinbase,ethereum,Dune Analytics,https://dune.com,probable,high
0x26a78d5b6d7a7aceedd1e6ee3229b372a624d8b7,Kraken,ethereum,Dune Analytics,https://dune.com,probable,high
0x14af4dc16c65fd0c43937d7c6fc8f443da29d0bb,Kraken,ethereum,Dune Analytics,https://dune.com,probable,high
0xa7872e5841a9bc7dc2341693c37172015fc63042,Kraken,ethereum,Dune Analytics,https://dune.com,probable,high
0x736f94dc0c5616063f01e3f5b822d152f38feb96,Kraken,ethereum,Dune Analytics,https://dune.com,probable,high
0xa939bffb33bed18dc0063737cb9ea41a1fdb2fe3,Kraken,ethereum,Dune Analytics,https://dune.com,probable,high
0x39ed68f2087dca23f76792eca8f39508e74d82e5,Kraken,ethereum,Dune Analytics,https://dune.com,probable,high
0x73183c36e0ca0647e1ee2764b9024033bc5483c3,Coinbase,ethereum,Dune Analytics,https://dune.com,probable,high
0x48f86ae9f2f8b21e49f5b98cc4066fb421a39ab0,Coinbase,ethereum,Dune Analytics,https://dune.com,probable,high
0x804cbb1fe6d4152059b0336f9e62b5d118d9c608,Coinbase,ethereum,Dune Analytics,https://dune.com,probable,high
0xbf5501587128acee17a0b0e7774aa2c954a343e2,Coinbase,ethereum,Dune Analytics,https://dune.com,probable,high
0xbe3c68821d585cf1552214897a1c091014b1eb0a,Coinbase,ethereum,Dune Analytics,https://dune.com,probable,high
0x0b44611b8ae632be05f24ffe64651f050402ae01,Coinbase,ethereum,Dune Analytics,https://dune.com,probable,high
0x14af92363379f3548958f9de1fb2e6e5df74476e,Coinbase,ethereum,Dune Analytics,https://dune.com,probable,high
0x417404de28e4b3d75a2340ff95a749b84deddc6f,Coinbase,ethereum,Dune Analytics,https://dune.com,probable,high
0x069d07e9ff579c9c478af4878fcb87f17bf2733f,Coinbase,ethereum,Dune Analytics,https://dune.com,probable,high
0xedc7001e99a37c3d23b5f7974f837387e09f9c93,Coinbase,ethereum,Dune Analytics,https://dune.com,probable,high
0x7ed53f6e3de6b2b4156fa8e618506e60d8e65843,Coinbase,ethereum,Dune Analytics,https://dune.com,probable,high
0x211b8d2eb72dbb6382bf08acd1328099f962ff6f,Coinbase,ethereum,Dune Analytics,https://dune.com,probable,high
0x618a9141045db7b2e28b3edda56bfbeee0e65ec1,Kraken,ethereum,Dune Analytics,https://dune.com,probable,high
0x90e18a6920985dbacc3d76cf27a3f2131923c720,Coinbase,ethereum,Dune Analytics,https://dune.com,probable,high
0x33ae106bc06effa33e6db5813b619710f2dfb5d4,Coinbase,ethereum,Dune Analytics,https://dune.com,probable,high
0x5ffc99b5b23c5ab8f463f6090342879c286a29be,Coinbase,ethereum,Dune Analytics,https://dune.com,probable,high
0x7aa85c264a613925a756a9d901c31c7e25979537,Coinbase,ethereum,Dune Analytics,https://dune.com,probable,high
0xceb69f6342ece283b2f5c9088ff249b5d0ae66ea,Coinbase,ethereum,Dune Analytics,https://dune.com,probable,high
0x48ffe213fa4c657c3d534d586a95ea33549dd142,Coinbase,ethereum,Dune Analytics,https://dune.com,probable,high
0x760dce7ea6e8ba224bffbeb8a7ff4dd1ef122bff,Coinbase,ethereum,Dune Analytics,https://dune.com,probable,high
0x6ad18dd6682e99b0201a3b18f403ae566a51ce28,Coinbase,ethereum,Dune Analytics,https://dune.com,probable,high
0x0a74db66f8248554d406832e305555043fe3bfd7,Coinbase,ethereum,Dune Analytics,https://dune.com,probable,high
0xe1597df1f0e1920f7a296cef27babb40baeeabfc,Coinbase,ethereum,Dune Analytics,https://dune.com,probable,high
0x80cf6275294bddce597789c855691cf4cdf01386,Coinbase,ethereum,Dune Analytics,https://dune.com,probable,high
0xc7bf35c9a3bdd1b1c19a6963de669cb45191a019,Coinbase,ethereum,Dune Analytics,https://dune.com,probable,high
0x35aa5495f0d686fbb8318abeb5e42ec1da9bb0ce,Coinbase,ethereum,Dune Analytics,https://dune.com,probable,high
0x114c5be8151419fd30048299836d6685f5535884,Coinbase,ethereum,Dune Analytics,https://dune.com,probable,high
0x7c195d981abfdc3ddecd2ca0fed0958430488e34,Coinbase,ethereum,Dune Analytics,https://dune.com,probable,high
0x3d2e397f94e415d7773e72e44d5b5338a99e77d9,Coinbase,ethereum,Dune Analytics,https://dune.com,probable,high
0x69b90c1d460f9e263a43272564892c00eb040962,Coinbase,ethereum,Dune Analytics,https://dune.com,probable,high
0xcf63fc571adcec4fd4a750ecacc3af1f5b748101,Coinbase,ethereum,Dune Analytics,https://dune.com,probable,high
0xad7be7ab77e4e3ef9c18df32d2f71c98d715f129,Coinbase,ethereum,Dune Analytics,https://dune.com,probable,high
0xc141279e7168984c99dbc079a86d18605c30901e,Coinbase,ethereum,Dune Analytics,https://dune.com,probable,high
0xbc1373482071bec7421699d3a9a5a0e6066470e9,Coinbase,ethereum,Dune Analytics,https://dune.com,probable,high
0x54d4f4932a68c8f90806c09518d7b5a4f8d36e73,Coinbase,ethereum,Dune Analytics,https://dune.com,probable,high
0xd58fbd9ed67bd84dd8154761147173b52ed55308,Coinbase,ethereum,Dune Analytics,https://dune.com,probable,high
0x452746603bcdbd77b3789c0ec1bea316aafc9f8f,Coinbase,ethereum,Dune Analytics,https://dune.com,probable,high
0xc27c52de4e294eafbfede1521088f4e073c42fd2,Kraken,ethereum,Dune Analytics,https://dune.com,probable,high
0x6eebda76e452f2f95867d56b70f1224148bf6bfc,Kraken,ethereum,Dune Analytics,https://dune.com,probable,high
0xe1498a9ef5c6aa51790a642f70c31238326b1724,Kraken,ethereum,Dune Analytics,https://dune.com,probable,high
0xf72d20ff0972a36b01412cddda0bb1ba1a9d3d93,Kraken,ethereum,Dune Analytics,https://dune.com,probable,high
0xa83b11093c858c86321fbc4c20fe82cdbd58e09e,Kraken,ethereum,Dune Analytics,https://dune.com,probable,high
0xe6f5b8d420a8427e1718aa53bda05fc741a76fb6,Kraken,ethereum,Dune Analytics,https://dune.com,probable,high
0xe853c56864a2ebe4576a807d26fdc4a0ada51919,Kraken,ethereum,Dune Analytics,https://dune.com,probable,high
0xe62e39a62672b54928ec3bce10fd0368a628afbc,Kraken,ethereum,Dune Analytics,https://dune.com,probable,high
0x8f9c79b9de8b0713dcac3e535fc5a1a92db6ea2d,Kraken,ethereum,Dune Analytics,https://dune.com,probable,high
0x6c92e0e6a9984c0f44677f678e8fc10bebe3de64,Kraken,ethereum,Dune Analytics,https://dune.com,probable,high
0xe6a02eefc2612b13f2b3b914009576ce5495ec0e,Kraken,ethereum,Dune Analytics,https://dune.com,probable,high
0xb5d85cbf7cb3ee0d56b3bb207d5fc4b82f43f511,Coinbase,ethereum,Dune Analytics,https://dune.com,probable,high
0x28e71d0b7f7f29106a1be2a5b289cab331e7b56f,Coinbase,ethereum,Dune Analytics,https://dune.com,probable,high
0xdc3937008ff58f991e97e218e0aeaf9e9374a48a,Coinbase,ethereum,Dune Analytics,https://dune.com,probable,high
0x18701bc17d54b38b71023b0510f9765985fdb53c,Coinbase,ethereum,Dune Analytics,https://dune.com,probable,high
0xc6bed363b30df7f35b601a5547fe56cd31ec63da,Kraken,ethereum,Dune Analytics,https://dune.com,probable,high
0xe1688074bf6eff74f77466159bd5506f6ea3635d,Kraken,ethereum,Dune Analytics,https://dune.com,probable,high
0x6d0cf1f651f5ae585d24dcaa188d44e389e93d26,Kraken,ethereum,Dune Analytics,https://dune.com,probable,high
0xb739d0895772dbb71a89a3754a160269068f0d45,Coinbase,ethereum,Dune Analytics,https://dune.com,probable,high
0x69e2f5cc36b788c35b4a8fb1a827f3fd32d62469,Coinbase,ethereum,Dune Analytics,https://dune.com,probable,high
0xd09f4caee8b4b2a08008b8ba86a6076c4bad1142,Coinbase,ethereum,Dune Analytics,https://dune.com,probable,high
0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,Kraken,ethereum,Dune Analytics,https://dune.com,probable,high
0xfbfc7a458017c1566ecf87cb746c7ca915a79f7f,Kraken,ethereum,Dune Analytics,https://dune.com,probable,high
0x5c5f75b6fba2903adf66c7bddcea99b4cce44a8a,Kraken,ethereum,Dune Analytics,https://dune.com,probable,high
0x5360c1e24d2367ddbe9e2c6af0f93535e824ada8,Kraken,ethereum,Dune Analytics,https://dune.com,probable,high
0x35639fa8e29159e51425d050a7ec9ffcd0b545a8,Kraken,ethereum,Dune Analytics,https://dune.com,probable,high
0xb604f2d512eaa32e06f1ac40362bc9157ce5da96,Kraken,ethereum,Dune Analytics,https://dune.com,probable,high
0x88a8832f4fb9cd3c807d832f7618c779224254b7,Coinbase,ethereum,Dune Analytics,https://dune.com,probable,high
0x0fde51251d436783f11970b3d16aec5cb0145cde,Coinbase,ethereum,Dune Analytics,https://dune.com,probable,high
0x8ce6fbd8fe08770087d98f929f07786417de5db5,Coinbase,ethereum,Dune Analytics,https://dune.com,probable,high
0x28c5b0445d0728bc25f143f8eba5c5539fae151a,Coinbase,ethereum,Dune Analytics,https://dune.com,probable,high
0xabfe11c8b2f32b45110cf25f17677e844ff0fc08,Coinbase,ethereum,Dune Analytics,https://dune.com,probable,high
0x9dcaf485e72f812dee725ce64b6667a7a83f73dd,Coinbase,ethereum,Dune Analytics,https://dune.com,probable,high
0x72812e21f33de611e674ec18d60554ac895b1eee,Kraken,ethereum,Dune Analytics,https://dune.com,probable,high
0x5203aeaaee721195707b01e613b6c3259b3a5cf6,Kraken,ethereum,Dune Analytics,https://dune.com,probable,high
0x5e4b4fd3ae1507febe0ac1c77f43641a71efba56,Kraken,ethereum,Dune Analytics,https://dune.com,probable,high
0x1d0065d367da1919cd597d25f91a97b6039428c5,Kraken,ethereum,Dune Analytics,https://dune.com,probable,high
0xcdc8488e63a403bfd580222ea0f3719477bfea9c,Kraken,ethereum,Dune Analytics,https://dune.com,probable,high
0x21ba9d82ac862daace296bc6467efce8e3190f1c,Kraken,ethereum,Dune Analytics,https://dune.com,probable,high
0x22af984f13dfb5c80145e3f9ee1050ae5a5fb651,Kraken,ethereum,Dune Analytics,https://dune.com,probable,high
0x95a9bd206ae52c4ba8eecfc93d18eacdd41c88cc,Coinbase,ethereum,Dune Analytics,https://dune.com,probable,high
0x898f293e97d59b375939ec3654ac548be2759d41,Coinbase,ethereum,Dune Analytics,https://dune.com,probable,high
0xc2dd39847ea6052c5a91abd967676a7844973eb9,Coinbase,ethereum,Dune Analytics,https://dune.com,probable,high
0xb4807865a786e9e9e26e6a9610f2078e7fc507fb,Coinbase,ethereum,Dune Analytics,https://dune.com,probable,high
0x71beefcf9f31872ccec0bc9789f211609685205a,Kraken,ethereum,Dune Analytics,https://dune.com,probable,high
0xd23629a6622bbd1f2a3e7d65c715d79e68273876,Kraken,ethereum,Dune Analytics,https://dune.com,probable,high
0x3bef9fb8df3d641f5f8578a8b84ef9f6d94a59b6,Kraken,ethereum,Dune Analytics,https://dune.com,probable,high
0xd88545d0034c245857d1523bb4e8686bced9bb85,Kraken,ethereum,Dune Analytics,https://dune.com,probable,high
0x4541502fdd6a8f232ad53a1ccb8ccb98042bbef1,Kraken,ethereum,Dune Analytics,https://dune.com,probable,high
0x26c1df84f7917c5d90f1d8d744b0caaf1ae3fa11,Kraken,ethereum,Dune Analytics,https://dune.com,probable,high
0x9b6276e01de77a4d6fc99acbf62cb8684c92e6ec,Kraken,ethereum,Dune Analytics,https://dune.com,probable,high
0x8e82c551f4f1bbc8802800d5ed8de03c0be845de,Kraken,ethereum,Dune Analytics,https://dune.com,probable,high
0x6a68d4acff1a1dacc80e4ae653543e0d2402803e,Kraken,ethereum,Dune Analytics,https://dune.com,probable,high
0x97065f80ba0675383589809de3f0f00ff4de80eb,Kraken,ethereum,Dune Analytics,https://dune.com,probable,high
0x6491d7752a332d7b0587b6164f39bdc0d62a9a9f,Kraken,ethereum,Dune Analytics,https://dune.com,probable,high
0xadae2f3b0db76cb3eafe76a8bf99b93f099c140a,Kraken,ethereum,Dune Analytics,https://dune.com,probable,high
0xe9f7ecae3a53d2a67105292894676b00d1fab785,Kraken,ethereum,Dune Analytics,https://dune.com,probable,high
0xfd387b7ddea5880beeee5664d547cd2da614df8d,Kraken,ethereum,Dune Analytics,https://dune.com,probable,high
0x3c73ef921cfa5ce70831f360f978bd197f6a1771,Coinbase,ethereum,Dune Analytics,https://dune.com,probable,high
0x9620e530995d4b497f16652419dbb60f7834010a,Coinbase,ethereum,Dune Analytics,https://dune.com,probable,high
0x05e3a758fdd29d28435019ac453297ea37b61b62,Coinbase,ethereum,Dune Analytics,https://dune.com,probable,high
0x19ab546e77d0cd3245b2aad46bd80dc4707d6307,Coinbase,ethereum,Dune Analytics,https://dune.com,probable,high
0xb23c002bc65c6bb539aad4c11d606ef4f5502c93,Kraken,ethereum,Dune Analytics,https://dune.com,probable,high
0x7c628430e0702847cf4ec7211c80314e46db4c87,Kraken,ethereum,Dune Analytics,https://dune.com,probable,high
0x9c2bd617b77961ee2c5e3038dfb0c822cb75d82a,Kraken,ethereum,Dune Analytics,https://dune.com,probable,high
0x8c1323c2bc755030582c7f2d131c14296df8d30d,Coinbase,ethereum,Dune Analytics,https://dune.com,probable,high
0xa14d57f5ea867572b0d239798d2c1dde13153902,Coinbase,ethereum,Dune Analytics,https://dune.com,probable,high
0x4a797a6fa930118b9bc267911751241b8c514faa,Coinbase,ethereum,Dune Analytics,https://dune.com,probable,high
0x503828976d22510aad0201ac7ec88293211d23da,Coinbase,ethereum,Dune Analytics,https://dune.com,probable,high
0xb0fa34c866e1e1e7030820b4f846bb58d6f75b04,Coinbase,ethereum,Dune Analytics,https://dune.com,probable,high
0x03e0e3190a815b1f7a6415fb9df042d45e0af501,Coinbase,ethereum,Dune Analytics,https://dune.com,probable,high
0x9a1ed80ebc9936cee2d3db944ee6bd8d407e7f9f,Coinbase,ethereum,Dune Analytics,https://dune.com,probable,high
0xa3682fe8fd73b90a7564585a436ec2d2aeb612ee,Coinbase,ethereum,Dune Analytics,https://dune.com,probable,high
0x563537412ad5d49faa7fa442b9193b8238d98c3c,Coinbase,ethereum,Dune Analytics,https://dune.com,probable,high
0x46a359199c302aac6b680634551b5c0a6ffcdeac,Coinbase,ethereum,Dune Analytics,https://dune.com,probable,high
0x7d69fd776b727e74857d4857a7dd5e3967887208,Coinbase,ethereum,Dune Analytics,https://dune.com,probable,high
0x4a99c70850294a76eaf2583cb006d17e2abf5ce8,Coinbase,ethereum,Dune Analytics,https://dune.com,probable,high
0x2ec90c4a7c4cc64d7f662ccb9d5ef94d3e556860,Coinbase,ethereum,Dune Analytics,https://dune.com,probable,high
0x707e8eaf4c1586fea01f8fd0242daac009d4f60e,Coinbase,ethereum,Dune Analytics,https://dune.com,probable,high
0x3caf154ef6178c1c87e0df411913bb0ef2c3b228,Coinbase,ethereum,Dune Analytics,https://dune.com,probable,high
0x1ff9e1818688daf19c673b7e29f6acead7e987a9,Coinbase,ethereum,Dune Analytics,https://dune.com,probable,high
0xfedac45de308e24b8282193c512f029250943d8a,Kraken,ethereum,Dune Analytics,https://dune.com,probable,high
0x7a2e4aa4f2f6ab66594fff84dcabac67fb9773c8,Kraken,ethereum,Dune Analytics,https://dune.com,probable,high
0x829e3c7781a6ac8cd864cd8437a664ec07da75a8,Coinbase,ethereum,Dune Analytics,https://dune.com,probable,high
0x6b76f8b1e9e59913bfe758821887311ba1805cab,Coinbase,ethereum,Dune Analytics,https://dune.com,probable,high
0x5eb8825ca3cc1d3ac309abac112e97e90dbdc5e3,Coinbase,ethereum,Dune Analytics,https://dune.com,probable,high
0xe3d6d8bcdc4eb4e24ad7523d98c394960e8c1d32,Coinbase,ethereum,Dune Analytics,https://dune.com,probable,high
0x082923d3b46ac98f734f9fc2a76d8bf7b2074e59,Coinbase,ethereum,Dune Analytics,https://dune.com,probable,high
0x441cacfd43856409b163b90e094bb42aeb70a70e,Coinbase,ethereum,Dune Analytics,https://dune.com,probable,high
0x881d4032abe4188e2237efcd27ab435e81fc6bb1,Coinbase,ethereum,Dune Analytics,https://dune.com,probable,high
0xd6974e28ecee4005a4d03c4c6ed0aac71fb46b94,Coinbase,ethereum,Dune Analytics,https://dune.com,probable,high
0x784c1fb954ad66b7070ba71ab74d29745676151c,Coinbase,ethereum,Dune Analytics,https://dune.com,probable,high
0xd356e0857bd5711be2155b3d352d5699d555d9ce,Coinbase,ethereum,Dune Analytics,https://dune.com,probable,high
0xf481b7fab9f5d0e74f21ae595a749634fb053619,Coinbase,ethereum,Dune Analytics,https://dune.com,probable,high
0x05613ea65680e6076d1490dd2e90a68e71fe734b,Coinbase,ethereum,Dune Analytics,https://dune.com,probable,high
0xb930776e755d470b023df39006e8eb13336f47b8,Kraken,ethereum,Dune Analytics,https://dune.com,probable,high
0x53d284357ec70ce289d6d64134dfac8e511c8a3d,Kraken,ethereum,Dune Analytics,https://dune.com,probable,high
0x2c7c03cf85ec621bf997e425f550a6683d6d60f3,Kraken,ethereum,Dune Analytics,https://dune.com,probable,high
0x24c65132cded9e5b356a62d4cea59a8b3f0bd7f4,Kraken,ethereum,Dune Analytics,https://dune.com,probable,high
0xf103ddb6005736f3bb0d959f1419656792f9807d,Kraken,ethereum,Dune Analytics,https://dune.com,probable,high
0x735fd3c55a8be1aeb3544c7e29eba3ea23500a1c,Kraken,ethereum,Dune Analytics,https://dune.com,probable,high
0x555e179d64335945fc6b155b7235a31b0a595542,Kraken,ethereum,Dune Analytics,https://dune.com,probable,high
0xfa820671257a3bf42379c7c4deeaf2f05500a3e4,Kraken,ethereum,Dune Analytics,https://dune.com,probable,high
0x9ee32359b180ff684a315053e418aaf223932cb9,Kraken,ethereum,Dune Analytics,https://dune.com,probable,high
0x2989be98cd0d84d492e4b2410301b4b4be4f7a70,Kraken,ethereum,Dune Analytics,https://dune.com,probable,high
0xe850b7c87f66371035e184c72d4b99e7b2ca4865,Kraken,ethereum,Dune Analytics,https://dune.com,probable,high
0x80a7d049189ed345c56ba2ef4949aa40b136ccbf,Coinbase,ethereum,Dune Analytics,https://dune.com,probable,high
0x01dbcbd257ce4332b570deba15b803337b0e9eee,Coinbase,ethereum,Dune Analytics,https://dune.com,probable,high
0xbd87e285840477f297016019a8b1669f6c96b2ca,Coinbase,ethereum,Dune Analytics,https://dune.com,probable,high
0xca122e4f0ef0200d52bd62bc1f0b5cc468dce1be,Coinbase,ethereum,Dune Analytics,https://dune.com,probable,high
0x91d66b38ae24292e9e12dd962bbb3aecf4ab769a,Coinbase,ethereum,Dune Analytics,https://dune.com,probable,high
0x6aac5e7c12d3c9259cff8e10b5bbdb1064c382a5,Coinbase,ethereum,Dune Analytics,https://dune.com,probable,high
0x229eee9e5b241e52e4d13aae128fe44b5873f740,Kraken,ethereum,Dune Analytics,https://dune.com,probable,high
0xfba18a1f22bc30f2e071d88ee58f8de9fc0f62fa,Coinbase,ethereum,Dune Analytics,https://dune.com,probable,high
0x87cd2828979817757b4a7607dd04def4957ef437,Coinbase,ethereum,Dune Analytics,https://dune.com,probable,high
0x9cf674f00b6bf61012393174913b7818cd2fc508,Coinbase,ethereum,Dune Analytics,https://dune.com,probable,high
0x0ff64c53d295533a37f913bb78be9e2adc78f5fe,Coinbase,ethereum,Dune Analytics,https://dune.com,probable,high
0x0bf5ec06f44e9aa068732b1c203f007855a5eed8,Coinbase,ethereum,Dune Analytics,https://dune.com,probable,high
0xf6874c88757721a02f47592140905c4336dfbc61,Coinbase,ethereum,Dune Analytics,https://dune.com,probable,high
0xeb2629a2734e272bcc07bda959863f316f4bd4cf,Coinbase,ethereum,Dune Analytics,https://dune.com,probable,high
0xa818c01c2fdf04f24f8d6bda3512e901f33a575e,Coinbase,ethereum,Dune Analytics,https://dune.com,probable,high
0xb35d425a3f49c49181ef8e72583efb070b54202e,Coinbase,ethereum,Dune Analytics,https://dune.com,probable,high
0x9fabd6e7eb55af696736b1d16730ab7ff14af58a,Coinbase,ethereum,Dune Analytics,https://dune.com,probable,high
0x9d67adc2cc190d6a0378d52fac55319d8e0d6aed,Coinbase,ethereum,Dune Analytics,https://dune.com,probable,high
0x1e281846fdaa56819d7ff0203bfdee6c2ef75fa9,Coinbase,ethereum,Dune Analytics,https://dune.com,probable,high
0xe5d6e9c76cd4972c3f5884edda8c4214318552bd,Coinbase,ethereum,Dune Analytics,https://dune.com,probable,high
0x6c37a68dbb44c3f437d15dc405c67bf5778b8637,Coinbase,ethereum,Dune Analytics,https://dune.com,probable,high
0xb8487eed31cf5c559bf3f4edd166b949553d0d11,Coinbase,ethereum,Dune Analytics,https://dune.com,probable,high
0xb19d4c6a270b5e737483588da1b943b01e59dc47,Coinbase,ethereum,Dune Analytics,https://dune.com,probable,high
0xcd531ae9efcce479654c4926dec5f6209531ca7b,Coinbase,ethereum,Dune Analytics,https://dune.com,probable,high
0xc803fd4aa37d4af52c9a5bdda5e62163f5cec859,Coinbase,ethereum,Dune Analytics,https://dune.com,probable,high
